"fecha";"Run Fondo";"nombre_fm";"rut_emisor";"dig_r_emisor";"fecha_ven";"nemotecnico_instrumento";"codigo_pais_emisor";"tipo_instrumento";"situacion_instrumento";"clasificacion_riesgo";"codigo_grupo_empresa";"cantidad_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"cod_val";"base_tasa";"tipo_interes";"valorizacion_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"percent_capital_emisor";"percent_activo_emisor";"percent_activo_fondo"
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-11-17;FNBCI-171123;CL;DPC;1;N-1;13;330000000;$$;0.81;;;1;30;NL;306114;$$;CL;0.000;0.000;0.143
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-11-17;FNBCI-171123;CL;DPC;1;N-1;13;50000000;$$;0.81;;;1;30;NL;46298;$$;CL;0.000;0.000;0.022
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-11-17;FNBCI-171123;CL;DPC;1;N-1;13;20000000;$$;0.81;;;1;30;NL;18586;$$;CL;0.000;0.000;0.009
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-04-21;FNBCI-210423;CL;DPC;1;N-1;13;1500000000;$$;0.95;;;1;30;NL;1463391;$$;CL;0.000;0.002;0.682
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-08-21;FNBCI-210823;CL;DPC;1;N-1;13;300000000;$$;0.88;;;1;30;NL;283297;$$;CL;0.000;0.000;0.132
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-06-23;FNBCI-230623;CL;DPC;1;N-1;13;100000000;$$;0.92;;;1;30;NL;96072;$$;CL;0.000;0.000;0.045
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-06-23;FNBCI-230623;CL;DPC;1;N-1;13;200000000;$$;0.92;;;1;30;NL;192145;$$;CL;0.000;0.000;0.089
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-09-25;FNBCI-250923;CL;DPC;1;N-1;13;100000000;$$;0.85;;;1;30;NL;93925;$$;CL;0.000;0.000;0.044
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-09-29;FNBCI-290923;CL;DPC;1;N-1;13;1000000000;$$;0.85;;;1;30;NL;938396;$$;CL;0.000;0.001;0.437
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-03-31;FNBCI-310323;CL;DPC;1;N-1;13;800000000;$$;0.95;;;1;30;NL;785125;$$;CL;0.000;0.001;0.366
2023-01-01;"8011";VISION MONEY MARKET;97006000;"6";2023-03-31;FNBCI-310323;CL;DPC;1;N-1;13;800000000;$$;0.95;;;1;30;NL;785125;$$;CL;0.000;0.001;0.366
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-06-01;FNBIC-010623;CL;DPC;1;N-1;2;600000000;$$;0.94;;;1;30;NL;578258;$$;CL;0.000;0.006;0.269
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-02;FNBIC-020223;CL;DPC;1;N-1;2;1500000000;$$;0.91;;;1;30;NL;1499535;$$;CL;0.000;0.015;0.698
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-02;FNBIC-020323;CL;DPC;1;N-1;2;1000000000;$$;0.94;;;1;30;NL;990995;$$;CL;0.000;0.010;0.462
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-04-04;FNBIC-040423;CL;DPC;1;N-1;2;1500000000;$$;0.94;;;1;30;NL;1471433;$$;CL;0.000;0.015;0.685
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-04-04;FNBIC-040423;CL;DPC;1;N-1;2;2300000000;$$;0.94;;;1;30;NL;2256170;$$;CL;0.000;0.022;1.051
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-05-05;FNBIC-050523;CL;DPC;1;N-1;2;4500000000;$$;0.93;;;1;30;NL;4372596;$$;CL;0.000;0.043;2.036
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-07;FNBIC-070323;CL;DPC;1;N-1;2;200000000;$$;0.94;;;1;30;NL;197892;$$;CL;0.000;0.002;0.092
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-08;FNBIC-080223;CL;DPC;1;N-1;2;200000000;$$;0.92;;;1;30;NL;199562;$$;CL;0.000;0.002;0.093
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-08;FNBIC-080223;CL;DPC;1;N-1;2;2100000000;$$;0.92;;;1;30;NL;2095355;$$;CL;0.000;0.021;0.976
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-08;FNBIC-080223;CL;DPC;1;N-1;2;2000000000;$$;0.92;;;1;30;NL;1995623;$$;CL;0.000;0.020;0.929
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-09;FNBIC-090323;CL;DPC;1;N-1;2;1500000000;$$;0.93;;;1;30;NL;1483269;$$;CL;0.000;0.015;0.691
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;600000000;$$;0.93;;;1;30;NL;593124;$$;CL;0.000;0.006;0.276
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;200000000;$$;0.93;;;1;30;NL;197684;$$;CL;0.000;0.002;0.092
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;2900000000;$$;0.93;;;1;30;NL;2866415;$$;CL;0.000;0.028;1.335
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;500000000;$$;0.93;;;1;30;NL;494240;$$;CL;0.000;0.005;0.230
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;1100000000;$$;0.93;;;1;30;NL;1087327;$$;CL;0.000;0.011;0.506
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-10;FNBIC-100323;CL;DPC;1;N-1;2;700000000;$$;0.93;;;1;30;NL;691935;$$;CL;0.000;0.007;0.322
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-04-11;FNBIC-110423;CL;DPC;1;N-1;2;1200000000;$$;0.94;;;1;30;NL;1174605;$$;CL;0.000;0.012;0.547
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-13;FNBIC-130223;CL;DPC;1;N-1;2;500000000;$$;0.93;;;1;30;NL;498127;$$;CL;0.000;0.005;0.232
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-02-15;FNBIC-150223;CL;DPC;1;N-1;2;100000000;$$;0.93;;;1;30;NL;99563;$$;CL;0.000;0.001;0.046
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-03-16;FNBIC-160323;CL;DPC;1;N-1;2;2100000000;$$;0.94;;;1;30;NL;2071994;$$;CL;0.000;0.020;0.965
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-04-25;FNBIC-250423;CL;DPC;1;N-1;2;4500000000;$$;0.94;;;1;30;NL;4385936;$$;CL;0.000;0.043;2.043
2023-01-01;"8011";VISION MONEY MARKET;97080000;K;2023-05-26;FNBIC-260523;CL;DPC;1;N-1;2;1200000000;$$;0.92;;;1;30;NL;1158487;$$;CL;0.000;0.011;0.540
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-02;FNBNS-020223;CL;DPC;1;N-1;32;600000000;$$;0.92;;;1;30;NL;599819;$$;CL;0.000;0.001;0.279
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-02;FNBNS-020323;CL;DPC;1;N-1;32;2000000000;$$;0.93;;;1;30;NL;1981838;$$;CL;0.000;0.005;0.923
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;150000000;$$;0.92;;;1;30;NL;149906;$$;CL;0.000;0.000;0.070
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;200000000;$$;0.92;;;1;30;NL;199875;$$;CL;0.000;0.000;0.093
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;400000000;$$;0.92;;;1;30;NL;399749;$$;CL;0.000;0.001;0.186
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;100000000;$$;0.92;;;1;30;NL;99937;$$;CL;0.000;0.000;0.047
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;350000000;$$;0.92;;;1;30;NL;349782;$$;CL;0.000;0.001;0.163
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;500000000;$$;0.92;;;1;30;NL;499689;$$;CL;0.000;0.001;0.233
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-03;FNBNS-030223;CL;DPC;1;N-1;32;100000000;$$;0.92;;;1;30;NL;99938;$$;CL;0.000;0.000;0.047
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-04;FNBNS-040523;CL;DPC;1;N-1;32;500000000;$$;0.94;;;1;30;NL;485991;$$;CL;0.000;0.001;0.226
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-08;FNBNS-080523;CL;DPC;1;N-1;32;500000000;$$;0.94;;;1;30;NL;485399;$$;CL;0.000;0.001;0.226
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-08;FNBNS-080523;CL;DPC;1;N-1;32;180000000;$$;0.94;;;1;30;NL;174970;$$;CL;0.000;0.000;0.081
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-08;FNBNS-080523;CL;DPC;1;N-1;32;820000000;$$;0.94;;;1;30;NL;797085;$$;CL;0.000;0.002;0.371
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-10;FNBNS-100323;CL;DPC;1;N-1;32;1000000000;$$;0.95;;;1;30;NL;988542;$$;CL;0.000;0.002;0.460
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-07-10;FNBNS-100723;CL;DPC;1;N-1;32;2400000000;$$;0.91;;;1;30;NL;2285206;$$;CL;0.000;0.006;1.064
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-11;FNBNS-110523;CL;DPC;1;N-1;32;200000000;$$;0.94;;;1;30;NL;193859;$$;CL;0.000;0.000;0.090
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-11;FNBNS-110523;CL;DPC;1;N-1;32;200000000;$$;0.94;;;1;30;NL;193923;$$;CL;0.000;0.000;0.090
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-11;FNBNS-110523;CL;DPC;1;N-1;32;50000000;$$;0.94;;;1;30;NL;48488;$$;CL;0.000;0.000;0.023
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-09-12;FNBNS-120923;CL;DPC;1;N-1;32;500000000;$$;0.87;;;1;30;NL;470941;$$;CL;0.000;0.001;0.219
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-13;FNBNS-130323;CL;DPC;1;N-1;32;900000000;$$;0.95;;;1;30;NL;889328;$$;CL;0.000;0.002;0.414
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-13;FNBNS-130323;CL;DPC;1;N-1;32;1000000000;$$;0.95;;;1;30;NL;988142;$$;CL;0.000;0.002;0.460
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-13;FNBNS-130323;CL;DPC;1;N-1;32;700000000;$$;0.95;;;1;30;NL;691335;$$;CL;0.000;0.002;0.322
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-15;FNBNS-150523;CL;DPC;1;N-1;32;1000000000;$$;0.94;;;1;30;NL;968575;$$;CL;0.000;0.002;0.451
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-16;FNBNS-160223;CL;DPC;1;N-1;32;600000000;$$;0.93;;;1;30;NL;597194;$$;CL;0.000;0.001;0.278
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-16;FNBNS-160223;CL;DPC;1;N-1;32;400000000;$$;0.93;;;1;30;NL;398130;$$;CL;0.000;0.001;0.185
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-16;FNBNS-160223;CL;DPC;1;N-1;32;1000000000;$$;0.93;;;1;30;NL;995322;$$;CL;0.000;0.002;0.464
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-17;FNBNS-170223;CL;DPC;1;N-1;32;1000000000;$$;0.94;;;1;30;NL;994906;$$;CL;0.000;0.002;0.463
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-07-18;FNBNS-180723;CL;DPC;1;N-1;32;100000000;$$;0.90;;;1;30;NL;95273;$$;CL;0.000;0.000;0.044
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-06;FNCNO-060423;CL;DPC;1;N-1;16;500000000;$$;0.94;;;1;30;NL;490170;$$;CL;0.000;0.006;0.228
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-21;FNBNS-210223;CL;DPC;1;N-1;32;500000000;$$;0.94;;;1;30;NL;496886;$$;CL;0.000;0.001;0.231
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-21;FNBNS-210223;CL;DPC;1;N-1;32;100000000;$$;0.94;;;1;30;NL;99377;$$;CL;0.000;0.000;0.046
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-21;FNBNS-210223;CL;DPC;1;N-1;32;600000000;$$;0.94;;;1;30;NL;596264;$$;CL;0.000;0.001;0.278
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-23;FNBNS-230223;CL;DPC;1;N-1;32;500000000;$$;0.94;;;1;30;NL;496577;$$;CL;0.000;0.001;0.231
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-24;FNBNS-240223;CL;DPC;1;N-1;32;600000000;$$;0.94;;;1;30;NL;595707;$$;CL;0.000;0.001;0.277
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-04-25;FNBNS-250423;CL;DPC;1;N-1;32;700000000;$$;0.95;;;1;30;NL;682095;$$;CL;0.000;0.002;0.318
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-02-28;FNBNS-280223;CL;DPC;1;N-1;32;800000000;$$;0.93;;;1;30;NL;793289;$$;CL;0.000;0.002;0.369
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-03-29;FNBNS-290323;CL;DPC;1;N-1;32;1575000000;$$;0.95;;;1;30;NL;1547841;$$;CL;0.000;0.004;0.721
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-01;FNCNO-010323;CL;DPC;1;N-1;16;600000000;$$;0.93;;;1;30;NL;594782;$$;CL;0.000;0.008;0.277
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-02;FNCNO-020223;CL;DPC;1;N-1;16;1000000000;$$;0.92;;;1;30;NL;999680;$$;CL;0.000;0.013;0.466
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-07;FNCNO-070223;CL;DPC;1;N-1;16;50000000;$$;0.92;;;1;30;NL;49906;$$;CL;0.000;0.010;0.023
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-07;FNCNO-070223;CL;DPC;1;N-1;16;450000000;$$;0.92;;;1;30;NL;449156;$$;CL;0.000;0.086;0.209
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-07;FNCNO-070223;CL;DPC;1;N-1;16;200000000;$$;0.92;;;1;30;NL;199621;$$;CL;0.000;0.003;0.093
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-07;FNCNO-070223;CL;DPC;1;N-1;16;50000000;$$;0.92;;;1;30;NL;49902;$$;CL;0.000;0.001;0.023
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-07;FNCNO-070223;CL;DPC;1;N-1;16;150000000;$$;0.92;;;1;30;NL;149716;$$;CL;0.000;0.029;0.070
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-09;FNCNO-090223;CL;DPC;1;N-1;16;235000000;$$;0.93;;;1;30;NL;234387;$$;CL;0.000;0.045;0.109
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-09;FNCNO-090223;CL;DPC;1;N-1;16;1000000000;$$;0.93;;;1;30;NL;997447;$$;CL;0.000;0.190;0.465
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-05-09;FNCNO-090523;CL;DPC;1;N-1;16;1000000000;$$;0.94;;;1;30;NL;970199;$$;CL;0.000;0.185;0.452
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-05-09;FNCNO-090523;CL;DPC;1;N-1;16;3000000000;$$;0.94;;;1;30;NL;2910596;$$;CL;0.000;0.554;1.356
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-10;FNCNO-100423;CL;DPC;1;N-1;16;200000000;$$;0.94;;;1;30;NL;195828;$$;CL;0.000;0.037;0.091
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-10;FNCNO-100423;CL;DPC;1;N-1;16;1500000000;$$;0.94;;;1;30;NL;1468707;$$;CL;0.000;0.280;0.684
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-13;FNCNO-130223;CL;DPC;1;N-1;16;500000000;$$;0.93;;;1;30;NL;498048;$$;CL;0.000;0.007;0.232
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-13;FNCNO-130323;CL;DPC;1;N-1;16;190000000;$$;0.94;;;1;30;NL;187648;$$;CL;0.000;0.002;0.087
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-13;FNCNO-130323;CL;DPC;1;N-1;16;1000000000;$$;0.94;;;1;30;NL;987492;$$;CL;0.000;0.188;0.460
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-14;FNCNO-140323;CL;DPC;1;N-1;16;4000000000;$$;0.94;;;1;30;NL;3948503;$$;CL;0.000;0.752;1.839
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-17;FNCNO-170323;CL;DPC;1;N-1;16;1500000000;$$;0.94;;;1;30;NL;1479601;$$;CL;0.000;0.019;0.689
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-17;FNCNO-170423;CL;DPC;1;N-1;16;1000000000;$$;0.94;;;1;30;NL;977040;$$;CL;0.000;0.186;0.455
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-18;FNCNO-180423;CL;DPC;1;N-1;16;700000000;$$;0.94;;;1;30;NL;683718;$$;CL;0.000;0.130;0.318
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-05-19;FNCNO-190523;CL;DPC;1;N-1;16;1500000000;$$;0.94;;;1;30;NL;1451091;$$;CL;0.000;0.019;0.676
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-21;FNCNO-210223;CL;DPC;1;N-1;16;700000000;$$;0.93;;;1;30;NL;695548;$$;CL;0.000;0.009;0.324
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-22;FNCNO-220223;CL;DPC;1;N-1;16;450000000;$$;0.93;;;1;30;NL;447058;$$;CL;0.000;0.085;0.208
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-22;FNCNO-220223;CL;DPC;1;N-1;16;200000000;$$;0.93;;;1;30;NL;198693;$$;CL;0.000;0.038;0.093
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-22;FNCNO-220223;CL;DPC;1;N-1;16;500000000;$$;0.93;;;1;30;NL;496740;$$;CL;0.000;0.007;0.231
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-02-22;FNCNO-220223;CL;DPC;1;N-1;16;650000000;$$;0.93;;;1;30;NL;645751;$$;CL;0.000;0.123;0.301
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-24;FNCNO-240423;CL;DPC;1;N-1;16;173700000;$$;0.94;;;1;30;NL;169326;$$;CL;0.000;0.032;0.079
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-04-25;FNCNO-250423;CL;DPC;1;N-1;16;1000000000;$$;0.94;;;1;30;NL;974390;$$;CL;0.000;0.186;0.454
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-05-26;FNCNO-260523;CL;DPC;1;N-1;16;750000000;$$;0.94;;;1;30;NL;724134;$$;CL;0.000;0.009;0.337
2023-01-01;"8011";VISION MONEY MARKET;96509660;"4";2023-07-18;FNFAL-180723;CL;DPC;1;N-1;73;2250000000;$$;0.90;;;1;30;NL;2139251;$$;CL;0.000;0.029;0.996
2023-01-01;"8011";VISION MONEY MARKET;96509660;"4";2023-03-20;FNFAL-200323;CL;DPC;1;N-1;73;400000000;$$;0.94;;;1;30;NL;394134;$$;CL;0.000;0.005;0.184
2023-01-01;"8011";VISION MONEY MARKET;97011000;"3";2023-03-16;FNINT-160323;CL;DPC;1;N-1;136;975000000;$$;0.97;;;1;30;NL;961902;$$;CL;0.000;0.025;0.448
2023-01-01;"8011";VISION MONEY MARKET;97011000;"3";2023-02-21;FNINT-210223;CL;DPC;1;N-1;136;700000000;$$;0.97;;;1;30;NL;695595;$$;CL;0.000;0.018;0.324
2023-01-01;"8011";VISION MONEY MARKET;97011000;"3";2023-02-21;FNINT-210223;CL;DPC;1;N-1;136;540000000;$$;0.97;;;1;30;NL;536637;$$;CL;0.000;0.014;0.250
2023-01-01;"8011";VISION MONEY MARKET;97011000;"3";2023-03-23;FNINT-230323;CL;DPC;1;N-1;136;500000000;$$;0.96;;;1;30;NL;492208;$$;CL;0.000;0.013;0.229
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-05-02;FNITA-020523;CL;DPC;1;N-1;76;400000000;$$;0.94;;;1;30;NL;389143;$$;CL;0.000;0.001;0.181
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-05-02;FNITA-020523;CL;DPC;1;N-1;76;240000000;$$;0.94;;;1;30;NL;233486;$$;CL;0.000;0.001;0.109
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-03-03;FNITA-030323;CL;DPC;1;N-1;76;1000000000;$$;0.94;;;1;30;NL;990589;$$;CL;0.000;0.003;0.461
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-03-03;FNITA-030323;CL;DPC;1;N-1;76;700000000;$$;0.94;;;1;30;NL;693413;$$;CL;0.000;0.002;0.323
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-03-03;FNITA-030323;CL;DPC;1;N-1;76;200000000;$$;0.94;;;1;30;NL;198138;$$;CL;0.000;0.001;0.092
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-05-04;FNITA-040523;CL;DPC;1;N-1;76;500000000;$$;0.93;;;1;30;NL;485846;$$;CL;0.000;0.001;0.226
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-05-04;FNITA-040523;CL;DPC;1;N-1;76;800000000;$$;0.93;;;1;30;NL;777585;$$;CL;0.000;0.002;0.362
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-05-04;FNITA-040523;CL;DPC;1;N-1;76;250000000;$$;0.93;;;1;30;NL;243068;$$;CL;0.000;0.001;0.113
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-02-06;FNITA-060223;CL;DPC;1;N-1;76;800000000;$$;0.92;;;1;30;NL;798709;$$;CL;0.000;0.002;0.372
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-02-06;FNITA-060223;CL;DPC;1;N-1;76;1000000000;$$;0.92;;;1;30;NL;998510;$$;CL;0.000;0.003;0.465
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-02-06;FNITA-060223;CL;DPC;1;N-1;76;1000000000;$$;0.92;;;1;30;NL;998510;$$;CL;0.000;0.003;0.465
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-02-06;FNITA-060223;CL;DPC;1;N-1;76;1000000000;$$;0.92;;;1;30;NL;998510;$$;CL;0.000;0.003;0.465
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-02-06;FNITA-060223;CL;DPC;1;N-1;76;200000000;$$;0.92;;;1;30;NL;199677;$$;CL;0.000;0.001;0.093
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-04-06;FNITA-060423;CL;DPC;1;N-1;76;100000000;$$;0.94;;;1;30;NL;98014;$$;CL;0.000;0.000;0.046
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-08-21;FNITA-210823;CL;DPC;1;N-1;76;500000000;$$;0.86;;;1;30;NL;470672;$$;CL;0.000;0.001;0.219
2023-01-01;"8011";VISION MONEY MARKET;97023000;"9";2023-04-25;FNITA-250423;CL;DPC;1;N-1;76;100000000;$$;0.94;;;1;30;NL;97439;$$;CL;0.000;0.000;0.045
2023-01-01;"8011";VISION MONEY MARKET;97947000;"2";2023-02-06;FNRPL-060223;CL;DPC;1;N-1;33;500000000;$$;0.99;;;1;30;NL;499218;$$;CL;0.000;0.252;0.232
2023-01-01;"8011";VISION MONEY MARKET;97947000;"2";2023-02-06;FNRPL-060223;CL;DPC;1;N-1;33;500000000;$$;0.99;;;1;30;NL;499218;$$;CL;0.000;0.020;0.232
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-01;FNSTD-010323;CL;DPC;1;N-1;14;325000000;$$;0.94;;;1;30;NL;322144;$$;CL;0.000;0.001;0.150
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-02;FNSTD-020323;CL;DPC;1;N-1;14;500000000;$$;0.94;;;1;30;NL;495545;$$;CL;0.000;0.001;0.231
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-03;FNSTD-030323;CL;DPC;1;N-1;14;100000000;$$;0.94;;;1;30;NL;99069;$$;CL;0.000;0.000;0.046
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-07-03;FNSTD-030723;CL;DPC;1;N-1;14;3000000000;$$;0.90;;;1;30;NL;2863616;$$;CL;0.000;0.005;1.334
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-08-07;FNSTD-070823;CL;DPC;1;N-1;14;1000000000;$$;0.88;;;1;30;NL;946880;$$;CL;0.000;0.002;0.441
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-06-08;FNSTD-080623;CL;DPC;1;N-1;14;1000000000;$$;0.92;;;1;30;NL;961534;$$;CL;0.000;0.002;0.448
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-08-08;FNSTD-080823;CL;DPC;1;N-1;14;2112733333;$$;0.89;;;1;30;NL;2001124;$$;CL;0.000;0.003;0.932
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-13;FNSTD-130323;CL;DPC;1;N-1;14;250000000;$$;0.94;;;1;30;NL;246905;$$;CL;0.000;0.000;0.115
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-13;FNSTD-130323;CL;DPC;1;N-1;14;400000000;$$;0.94;;;1;30;NL;395127;$$;CL;0.000;0.001;0.184
2023-01-01;"8011";VISION MONEY MARKET;97036000;K;2023-03-13;FNSTD-130323;CL;DPC;1;N-1;14;100000000;$$;0.94;;;1;30;NL;98775;$$;CL;0.000;0.000;0.046
